GEOID,county,population_estimate,med_inc_estimate,pct_female,pct_white,pct_black,pct_asian,pct_hispanic,pct_poverty,TractFIPS,CountyName,OBESITY_CrudePrev,med_inc_10k
36059519602,Nassau County,1931.0,175750.0,0.49870533402382183,0.7358881408596583,0.0,0.2055929570170896,0.017089590885551526,0.022857142857142857,36059519602,Nassau,24.6,17.575
36091061500,Saratoga County,3543.0,94631.0,0.45949760090318936,0.9932260795935648,0.0031047135196161446,0.0,0.0,0.03556308213378493,36091061500,Saratoga,34.5,9.4631
36103159109,Suffolk County,2893.0,72827.0,0.567576909782233,0.6996197718631179,0.027652955409609402,0.034566194262011754,0.23816107846526097,0.1475,36103159109,Suffolk,30.5,7.2827
36047000700,Kings County,4044.0,186422.0,0.5081602373887241,0.7744807121661721,0.032393669634025714,0.04648862512363996,0.04673590504451038,0.05804353264948712,36047000700,Kings,17.5,18.6422
36081036700,Queens County,2157.0,50855.0,0.46360686138154844,0.043115438108484005,0.4102920723226704,0.03616133518776078,0.4812239221140473,0.15359477124183007,36081036700,Queens,29.0,5.0855
36047007200,Kings County,1844.0,46094.0,0.5509761388286334,0.0992407809110629,0.007592190889370932,0.1735357917570499,0.7109544468546638,0.29462832338578404,36047007200,Kings,22.9,4.6094
36005037300,Bronx County,6697.0,47650.0,0.6289383305957892,0.004180976556667164,0.38181275197849784,0.0,0.6138569508735254,0.36122017517366356,36005037300,Bronx,36.3,4.765
36103146902,Suffolk County,3836.0,138417.0,0.5224191866527633,0.820385818561001,0.013816475495307613,0.020333680917622523,0.13686131386861314,0.027226318774815655,36103146902,Suffolk,26.6,13.8417
36047085800,Kings County,1995.0,65865.0,0.5273182957393484,0.0,0.825563909774436,0.0040100250626566416,0.042105263157894736,0.05315947843530592,36047085800,Kings,29.8,6.5865
36081050201,Queens County,1645.0,79342.0,0.5750759878419452,0.0,0.686322188449848,0.07112462006079028,0.14285714285714285,0.1088145896656535,36081050201,Queens,29.3,7.9342
36005028100,Bronx County,3757.0,56667.0,0.5922278413627895,0.2901250998136811,0.2302368911365451,0.0348682459409103,0.42161298908703754,0.0782312925170068,36005028100,Bronx,26.3,5.6667
36001001100,Albany County,1988.0,45714.0,0.41951710261569414,0.5477867203219315,0.3028169014084507,0.06338028169014084,0.06790744466800805,0.31852599697122663,36001001100,Albany,38.6,4.5714
36047051001,Kings County,4491.0,54246.0,0.4914272990425295,0.06078824315297261,0.7873524827432643,0.03295479848586061,0.08216432865731463,0.15475395234914274,36047051001,Kings,33.7,5.4246
36047054500,Kings County,7650.0,23456.0,0.5179084967320261,0.6484967320261438,0.15320261437908497,0.00522875816993464,0.1922875816993464,0.6206535947712418,36047054500,Kings,32.3,2.3456
36005020601,Bronx County,2425.0,53750.0,0.5327835051546391,0.04164948453608248,0.11958762886597939,0.3542268041237113,0.41154639175257735,0.2790890269151139,36005020601,Bronx,26.8,5.375
36005021302,Bronx County,5865.0,19660.0,0.5592497868712702,0.00034100596760443307,0.38925831202046035,0.0034100596760443308,0.5836317135549872,0.48388746803069055,36005021302,Bronx,40.2,1.966
36073040702,Orleans County,2885.0,38491.0,0.48353552859618715,0.8065857885615252,0.1119584055459272,0.009705372616984401,0.0024263431542461003,0.16992323796231681,36073040702,Orleans,36.5,3.8491
36119014703,Westchester County,6096.0,130577.0,0.5436351706036745,0.5813648293963255,0.12106299212598425,0.00426509186351706,0.2417979002624672,0.04757217847769029,36119014703,Westchester,26.9,13.0577
36081119300,Queens County,2058.0,46864.0,0.5816326530612245,0.21671525753158405,0.008746355685131196,0.5602526724975705,0.07871720116618076,0.11564625850340136,36081119300,Queens,19.4,4.6864
36047032500,Kings County,6321.0,58641.0,0.5208036703053315,0.11548805568739123,0.698781838316722,0.02420503084954912,0.11643727258345199,0.22132573959816484,36047032500,Kings,27.6,5.8641
36045061900,Jefferson County,3636.0,63472.0,0.5319031903190319,0.8787128712871287,0.05885588558855886,0.024752475247524754,0.03437843784378438,0.09399940880874963,36045061900,Jefferson,34.6,6.3472
36081045200,Queens County,1178.0,80417.0,0.5110356536502547,0.12478777589134125,0.0865874363327674,0.5178268251273345,0.22835314091680814,0.11469534050179211,36081045200,Queens,19.3,8.0417
36005031400,Bronx County,2272.0,95486.0,0.5391725352112676,0.24515845070422534,0.13336267605633803,0.07262323943661972,0.5444542253521126,0.018660287081339714,36005031400,Bronx,23.8,9.5486
36055013510,Monroe County,3506.0,86505.0,0.47119224187107817,0.9227039361095265,0.002567027952082145,0.07472903593839134,0.0,0.08958630527817403,36055013510,Monroe,28.3,8.6505
36005009800,Bronx County,4818.0,73622.0,0.5253217102532171,0.04254877542548775,0.15255292652552926,0.05105853051058531,0.653590701535907,0.15036112934996718,36005009800,Bronx,29.4,7.3622
36047022900,Kings County,4082.0,122989.0,0.5453209211170995,0.5004899559039686,0.3023027927486526,0.03968642822146007,0.08378245957863792,0.13253012048192772,36047022900,Kings,22.0,12.2989
36005015300,Bronx County,4226.0,32060.0,0.5002366303833412,0.001183151916706105,0.4335068622811169,0.02129673450070989,0.5409370563180312,0.2861597505396978,36005015300,Bronx,37.7,3.206
